season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2017,1,Gonzaga,2678.4858848405065,37,2,Arizona,2513.628961041025
2017,2,Villanova,2586.240793161626,32,4,Creighton,2405.7261996366847
2017,3,Kansas,2536.3241606427605,31,5,Baylor,2530.179288870128
2017,4,Baylor,2530.179288870128,27,8,West Virginia,2480.665674366637
2017,5,UCLA,2522.4789391257164,31,5,Arizona,2513.628961041025
2017,6,Arizona,2513.628961041025,32,5,UCLA,2522.4789391257164
2017,7,Kentucky,2507.7765013486255,32,6,UCLA,2522.4789391257164
2017,8,West Virginia,2480.665674366637,28,9,Kansas,2536.3241606427605
2017,9,Butler,2468.872587162286,25,9,Villanova,2586.240793161626
2017,10,Oregon,2468.149316601201,33,6,Kansas,2536.3241606427605
2017,11,North Carolina,2462.5841026409516,33,7,Gonzaga,2678.4858848405065
2017,12,Florida,2434.393948786386,27,9,Kentucky,2507.7765013486255
2017,13,Louisville,2430.339634611732,25,9,Kentucky,2507.7765013486255
2017,14,Florida St,2425.7011295856537,26,9,Florida,2434.393948786386
2017,15,Duke,2418.8045315262852,28,9,North Carolina,2462.5841026409516
2017,16,Creighton,2405.7261996366847,25,10,Butler,2468.872587162286
2017,17,Virginia,2388.208772578484,23,11,North Carolina,2462.5841026409516
2017,18,Notre Dame,2384.388039524708,26,10,Louisville,2430.339634611732
2017,19,Purdue,2383.6278560826836,27,8,Notre Dame,2384.388039524708
2017,20,Minnesota,2338.660712505992,24,10,Purdue,2383.6278560826836
2017,21,Saint Mary's,2338.578096870724,29,5,Dayton,2203.5141645925605
2017,22,Wisconsin,2338.2974193519444,27,10,Villanova,2586.240793161626
2017,23,South Carolina,2308.274779397974,26,11,Baylor,2530.179288870128
2017,24,Cincinnati,2307.2081305480338,30,6,Iowa State,2301.112622727723
2017,25,Iowa State,2301.112622727723,24,11,Kansas,2536.3241606427605
2017,26,USC,2298.297959541081,26,10,UCLA,2522.4789391257164
2017,27,SMU,2289.1556531433703,30,5,Cincinnati,2307.2081305480338
2017,28,Xavier,2281.692788293398,24,14,Arizona,2513.628961041025
2017,29,Michigan,2280.0582277802764,26,12,Louisville,2430.339634611732
2017,30,Maryland,2277.967084594275,24,9,Minnesota,2338.660712505992
2017,31,Oklahoma St,2274.8145607165634,20,13,West Virginia,2480.665674366637
2017,32,Northwestern,2253.522961935216,24,12,Wisconsin,2338.2974193519444
2017,33,Wichita St,2243.0161387313906,31,5,Dayton,2203.5141645925605
2017,34,Arkansas,2226.888913594888,26,10,South Carolina,2308.274779397974
2017,35,MTSU,2214.1507641140606,31,5,Minnesota,2338.660712505992
2017,36,Clemson,2210.6663574236763,17,15,South Carolina,2308.274779397974
2017,37,TCU,2209.87430664733,24,15,Kansas,2536.3241606427605
2017,38,Kansas St,2208.9302256452193,20,14,Baylor,2530.179288870128
2017,39,Dayton,2203.5141645925605,24,8,VCU,2182.9549233387406
2017,40,Virginia Tech,2199.666563261975,22,11,Duke,2418.8045315262852
2017,41,Marquette,2193.66351025392,19,13,Villanova,2586.240793161626
2017,42,Wake Forest,2188.643773267866,19,13,Louisville,2430.339634611732
2017,43,Miami,2186.92535084253,21,12,North Carolina,2462.5841026409516
2017,44,VCU,2182.9549233387406,26,9,MTSU,2214.1507641140606
2017,45,Michigan St,2178.5054711884227,20,15,Minnesota,2338.660712505992
2017,46,Indiana,2176.257150675722,18,15,Kansas,2536.3241606427605
2017,47,Seton Hall,2154.699016865166,21,12,Butler,2468.872587162286
2017,48,Utah,2151.3338290991633,20,11,USC,2298.297959541081
2017,49,Georgia,2138.343784001465,19,15,Tennessee,2099.7254862285617
2017,50,Illinois,2137.727965463179,19,15,Michigan,2280.0582277802764
2017,51,Providence,2135.7074256601973,20,13,Butler,2468.872587162286
2017,52,UNC Wilmington,2134.7004205973312,29,6,ETSU,2021.6406000881336
2017,53,Pitt,2124.1436331348136,16,17,Florida St,2425.7011295856537
2017,54,Rhode Island,2116.17708144328,25,10,Creighton,2405.7261996366847
2017,55,Nevada,2108.176914973338,28,7,New Mexico,1977.1587036154954
2017,56,California,2107.8960354724227,21,12,USC,2298.297959541081
2017,57,Illinois St,2101.359812197889,28,7,Wichita St,2243.0161387313906
2017,58,Tennessee,2099.7254862285617,16,16,Kentucky,2507.7765013486255
2017,59,Texas Tech,2099.2657568835025,18,14,Baylor,2530.179288870128
2017,60,Ohio State,2088.0677409672085,17,15,Minnesota,2338.660712505992
2017,61,Ole Miss,2087.7142558649775,21,14,South Carolina,2308.274779397974
2017,62,Auburn,2079.9622532307862,18,14,TCU,2209.87430664733
2017,63,Houston,2078.4922192803806,21,11,Rhode Island,2116.17708144328
2017,64,Georgetown,2075.580880328048,14,18,Butler,2468.872587162286
2017,65,Vanderbilt,2064.4848654170005,19,16,Florida,2434.393948786386
2017,66,Syracuse,2055.8823830815286,19,15,Florida St,2425.7011295856537
