season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2004,1,Pitt,2521.847778991944,31,5,UConn,2387.2922596662224
2004,2,Duke,2519.7512952323586,31,6,Georgia Tech,2399.0941524369046
2004,3,Saint Joseph's,2516.1197048250438,30,2,Wake Forest,2343.1874135243083
2004,4,Stanford,2439.7546160840557,30,2,Gonzaga,2332.735187248726
2004,5,Oklahoma St,2417.0932767202316,31,4,Pitt,2521.847778991944
2004,6,Mississippi St,2409.788482698674,26,4,Vanderbilt,2237.8967650043305
2004,7,Georgia Tech,2399.0941524369046,28,10,Duke,2519.7512952323586
2004,8,UConn,2387.2922596662224,33,6,Pitt,2521.847778991944
2004,9,Kentucky,2364.650490201287,27,5,Mississippi St,2409.788482698674
2004,10,Wake Forest,2343.1874135243083,21,10,Duke,2519.7512952323586
2004,11,Gonzaga,2332.735187248726,28,3,Maryland,2217.4581515200425
2004,12,NC State,2323.890016034166,21,10,Duke,2519.7512952323586
2004,13,Louisville,2312.7692454787625,20,10,Kentucky,2364.650490201287
2004,14,North Carolina,2310.684002004625,19,11,Georgia Tech,2399.0941524369046
2004,15,Texas,2309.6848164134262,25,8,Wake Forest,2343.1874135243083
2004,16,Syracuse,2297.757645946646,23,8,Pitt,2521.847778991944
2004,17,Providence,2293.880757261482,20,9,UConn,2387.2922596662224
2004,18,Cincinnati,2292.905631566196,25,7,Louisville,2312.7692454787625
2004,19,Wisconsin,2264.8668873974348,25,7,Illinois,2230.6803850391266
2004,20,Kansas,2245.1470561120905,24,9,Texas Tech,2231.2591225043975
2004,21,Vanderbilt,2237.8967650043305,23,10,Mississippi St,2409.788482698674
2004,22,Florida,2235.6783630838163,20,11,Vanderbilt,2237.8967650043305
2004,23,Texas Tech,2231.2591225043975,23,11,Oklahoma St,2417.0932767202316
2004,24,Illinois,2230.6803850391266,26,7,Cincinnati,2292.905631566196
2004,25,Maryland,2217.4581515200425,20,12,Duke,2519.7512952323586
2004,26,South Carolina,2194.39072240028,23,11,NC State,2323.890016034166
2004,27,Memphis,2190.3798634865575,22,8,Louisville,2312.7692454787625
2004,28,Florida St,2179.2388607136954,19,14,Georgia Tech,2399.0941524369046
2004,29,Boston College,2173.869360895109,24,10,NC State,2323.890016034166
2004,30,Seton Hall,2168.80019968312,21,10,Pitt,2521.847778991944
2004,31,LSU,2168.330434841391,18,11,Florida,2235.6783630838163
2004,32,Arizona,2160.020575736852,20,10,Texas,2309.6848164134262
2004,33,Alabama,2149.853057056994,20,13,Stanford,2439.7546160840557
2004,34,Dayton,2142.336438630613,24,9,Richmond,2015.5999048939975
2004,35,S Illinois,2134.910536621196,25,5,Creighton,2020.0634763218543
2004,36,Purdue,2122.9678721096357,17,14,Duke,2519.7512952323586
2004,37,BYU,2118.989960498805,21,9,Oklahoma St,2417.0932767202316
2004,38,Virginia,2114.7625239698064,18,13,Georgia Tech,2399.0941524369046
2004,39,Michigan,2114.278399867102,23,11,NC State,2323.890016034166
2004,40,Charlotte,2107.295518872743,21,9,Louisville,2312.7692454787625
2004,41,Oklahoma,2103.846546209557,20,11,Texas Tech,2231.2591225043975
2004,42,UAB,2103.5581569199894,22,10,Kentucky,2364.650490201287
2004,43,Utah State,2088.1441973165197,25,4,BYU,2118.989960498805
2004,44,Utah,2087.7114646446316,24,9,BYU,2118.989960498805
2004,45,Nevada,2083.2552609730833,25,9,Gonzaga,2332.735187248726
2004,46,Michigan St,2067.663369786749,18,12,Purdue,2122.9678721096357
2004,47,Missouri,2058.79929508103,16,14,Oklahoma St,2417.0932767202316
2004,48,Notre Dame,2057.451764457112,19,13,UConn,2387.2922596662224
2004,49,UTEP,2054.4290368847765,24,8,Nevada,2083.2552609730833
2004,50,Air Force,2041.6323747628296,22,7,BYU,2118.989960498805
2004,51,Manhattan,2039.3022474578993,25,6,Florida,2235.6783630838163
2004,52,Auburn,2038.8832558811232,14,14,LSU,2168.330434841391
2004,53,Villanova,2032.8858044365923,18,17,Providence,2293.880757261482
2004,54,Rice,2032.4629168824083,22,11,Nevada,2083.2552609730833
2004,55,Rutgers,2027.454986088536,20,13,Providence,2293.880757261482
2004,56,Murray St,2025.9540313638875,28,6,S Illinois,2134.910536621196
2004,57,Iowa State,2025.7840887731143,20,13,Texas,2309.6848164134262
2004,58,W Michigan,2023.9948042795131,26,5,UAB,2103.5581569199894
2004,59,Creighton,2020.0634763218543,20,9,Nebraska,2017.2988183370924
2004,60,Nebraska,2017.2988183370924,18,13,Kansas,2245.1470561120905
2004,61,Richmond,2015.5999048939975,20,13,Kansas,2245.1470561120905
2004,62,Xavier,2003.5057092659688,26,11,Saint Joseph's,2516.1197048250438
2004,63,Wichita St,2003.1867595250267,21,11,Manhattan,2039.3022474578993
2004,64,DePaul,2001.2746505820837,22,10,Louisville,2312.7692454787625
2004,65,Oregon,1998.717287803755,18,13,Notre Dame,2057.451764457112
2004,66,Colorado,1998.616062563611,18,11,Texas Tech,2231.2591225043975
2004,67,Tennessee,1998.3779761696771,15,14,Vanderbilt,2237.8967650043305
2004,68,Hawai'i,1996.4198398776673,21,12,Utah State,2088.1441973165197
2004,69,Iowa,1986.8806828686145,16,13,Louisville,2312.7692454787625
2004,70,G Washington,1983.6954722826608,18,12,Dayton,2142.336438630613
2004,71,Georgia,1981.164151034376,16,14,Georgia Tech,2399.0941524369046
2004,72,Belmont,1980.0066568199252,21,9,Missouri,2058.79929508103
2004,73,ETSU,1973.923577636536,27,6,Fresno St,1854.376874708018
2004,74,Marquette,1970.1346835645743,19,12,Louisville,2312.7692454787625
2004,75,Milwaukee,1967.2063195749881,20,11,Rice,2032.4629168824083
2004,76,Indiana,1966.1218864305667,14,15,Purdue,2122.9678721096357
2004,77,Saint Louis,1954.4172777187305,19,13,Memphis,2190.3798634865575
2004,78,Boise St,1953.9308538922326,23,10,Nevada,2083.2552609730833
2004,79,Rhode Island,1948.879015878176,20,14,Providence,2293.880757261482
2004,80,Kent State,1946.4193230620301,22,9,W Michigan,2023.9948042795131
2004,81,Clemson,1942.6202105678058,10,18,NC State,2323.890016034166
2004,82,UNLV,1937.3584519241163,18,13,Air Force,2041.6323747628296
2004,83,West Virginia,1932.6476694675102,17,14,Maryland,2217.4581515200425
2004,84,Troy,1931.8752258016323,23,7,Belmont,1980.0066568199252
2004,85,Arkansas,1931.3904240774443,12,16,Vanderbilt,2237.8967650043305
2004,86,Kansas St,1919.0854754565744,14,14,Texas,2309.6848164134262
2004,87,Miami,1918.775241211628,14,16,Villanova,2032.8858044365923
2004,88,UCF,1917.3205957019889,25,6,Belmont,1980.0066568199252
2004,89,Detroit Mercy,1915.786176949269,19,11,W Michigan,2023.9948042795131
2004,90,Charleston,1903.1443660124269,20,9,ETSU,1973.923577636536
2004,91,Pacific,1902.6203325445674,25,8,Providence,2293.880757261482
2004,92,Louisiana,1897.1682178375304,20,9,Arkansas St,1756.9216283928345
2004,93,UIC,1890.877033614633,24,8,Milwaukee,1967.2063195749881
2004,94,Georgetown,1887.57511514589,13,15,Rutgers,2027.454986088536
2004,95,George Mason,1886.995535634577,23,10,Tennessee,1998.3779761696771
2004,96,Ole Miss,1879.6532399488415,13,15,South Carolina,2194.39072240028
2004,97,Temple,1878.8488120549055,15,14,South Carolina,2194.39072240028
2004,98,VCU,1876.8974316159665,23,8,George Mason,1886.995535634577
2004,99,San Diego St,1870.6763850116429,14,16,BYU,2118.989960498805
2004,100,UCLA,1867.3356232248593,11,17,Michigan St,2067.663369786749
2004,101,Northern Iowa,1865.658843193513,21,10,S Illinois,2134.910536621196
2004,102,Toledo,1863.1568657959344,20,11,W Michigan,2023.9948042795131
2004,103,IUPUI,1858.2746229105837,21,11,ETSU,1973.923577636536
2004,104,California,1856.5790199353778,13,15,Arizona,2160.020575736852
2004,105,Fresno St,1854.376874708018,14,15,Hawai'i,1996.4198398776673
2004,106,Washington,1852.0952724569572,19,12,Stanford,2439.7546160840557
2004,107,Missouri St,1849.2576154222484,19,14,S Illinois,2134.910536621196
2004,108,Saint Mary's,1837.5777632389945,19,12,San Diego St,1870.6763850116429
2004,109,Old Dominion,1828.1751804703533,17,12,G Washington,1983.6954722826608
2004,110,Penn,1818.3915355991799,17,10,Manhattan,2039.3022474578993
2004,111,Georgia So,1817.5216746434592,21,8,Charleston,1903.1443660124269
2004,112,Boston Univ,1817.1776568134117,23,6,Michigan,2114.278399867102
2004,113,Lubbock Christian,1809.253320498808,2,1,Rhode Island,1948.879015878176
2004,114,Northwestern,1808.5214468049278,14,15,Wisconsin,2264.8668873974348
2004,115,Minnesota,1808.1888734051558,12,18,Purdue,2122.9678721096357
2004,116,Fairfield,1805.2712492324702,18,11,G Washington,1983.6954722826608
2004,117,Georgia St,1804.9840419794414,20,9,Auburn,2038.8832558811232
2004,118,Santa Clara,1800.7995845657,16,16,Milwaukee,1967.2063195749881
2004,119,Virginia Tech,1800.335744112779,15,14,Providence,2293.880757261482
2004,120,Miami OH,1791.6655570816504,18,11,Kent State,1946.4193230620301
2004,121,Niagara,1790.3526779632698,22,10,Troy,1931.8752258016323
2004,122,Austin Peay,1788.8378078744458,22,10,Murray St,2025.9540313638875
2004,123,Princeton,1787.367528415673,20,8,Fresno St,1854.376874708018
2004,124,UNC Wilmington,1787.3564590466437,15,15,VCU,1876.8974316159665
2004,125,East Carolina,1785.1708752078682,13,14,Virginia Tech,1800.335744112779
2004,126,Wyoming,1784.6228502941929,11,17,Dayton,2142.336438630613
2004,127,Drexel,1784.3874277794023,18,11,George Mason,1886.995535634577
2004,128,UCSB,1783.2126033139966,16,12,Hawai'i,1996.4198398776673
2004,129,AK-Anchorage,1779.150013526717,2,1,Texas St,1466.7437054085037
2004,130,Colorado St,1776.6419787382495,13,16,Purdue,2122.9678721096357
2004,131,Arizona St,1774.2303888341808,10,17,Oregon,1998.717287803755
2004,132,Southern Miss,1767.4071704136763,13,15,Memphis,2190.3798634865575
2004,133,New Mexico,1764.4258330051307,14,14,BYU,2118.989960498805
2004,134,Washington St,1761.5725692047,13,16,UCLA,1867.3356232248593
2004,135,Green Bay,1759.0354649416563,17,11,Troy,1931.8752258016323
2004,136,Arkansas St,1756.9216283928345,17,11,Ole Miss,1879.6532399488415
2004,137,USC,1753.5024668800788,13,15,Arizona,2160.020575736852
2004,138,SF Austin,1753.3270655053595,21,9,SE Louisiana,1682.1402730472487
2004,139,SMU,1747.7385080391502,12,18,Texas Tech,2231.2591225043975
2004,140,Oral Roberts,1747.3257445087465,17,11,Wichita St,2003.1867595250267
2004,141,Western KY,1746.9717642029113,15,13,Austin Peay,1788.8378078744458
2004,142,Delaware,1740.4641799982053,16,12,George Mason,1886.995535634577
2004,143,Pepperdine,1738.5020995345421,15,15,Colorado,1998.616062563611
2004,144,Ohio State,1732.9521720658365,14,16,Purdue,2122.9678721096357
2004,145,TCU,1731.3312641022378,12,17,Louisville,2312.7692454787625
2004,146,Louisiana Tech,1727.8840590741681,15,15,Rice,2032.4629168824083
2004,147,San Francisco,1727.3490014240647,17,14,Pacific,1902.6203325445674
2004,148,Oregon St,1725.2974988001324,12,16,Arizona,2160.020575736852
2004,149,New Orleans,1722.183188189492,17,14,Louisiana,1897.1682178375304
2004,150,Williams,1721.6765216799645,1,0,Holy Cross,1521.8067149362248
2004,151,Davidson,1720.933591121131,17,12,Charleston,1903.1443660124269
2004,152,Ball State,1716.4012865258114,14,15,Xavier,2003.5057092659688
2004,153,Saint Peter's,1714.5601563165746,17,12,Fairfield,1805.2712492324702
2004,154,Penn State,1713.897396421099,9,19,Northwestern,1808.5214468049278
2004,155,Portland,1713.3365353759905,11,17,Nevada,2083.2552609730833
2004,156,Lafayette,1711.411481145639,18,10,Princeton,1787.367528415673
2004,157,Houston,1700.8756137770379,9,18,LSU,2168.330434841391
2004,158,Tulsa,1694.7184845281179,9,20,Rice,2032.4629168824083
2004,159,Hofstra,1693.1750473498744,14,15,George Mason,1886.995535634577
2004,160,South Florida,1691.6189610856754,7,20,Southern Miss,1767.4071704136763
2004,161,Birm-Southern,1688.034447032799,19,7,Saint Peter's,1714.5601563165746
2004,162,Tulane,1685.4227159015857,11,17,UAB,2103.5581569199894
2004,163,Bradley,1683.3437543971804,15,16,Miami,1918.775241211628
2004,164,SE Louisiana,1682.1402730472487,20,9,SF Austin,1753.3270655053595
2004,165,Christian Bros,1674.8275918202376,1,0,Troy,1931.8752258016323
2004,166,Monmouth,1668.145416224962,21,12,Hofstra,1693.1750473498744
2004,167,Denver,1667.4569776574006,14,13,Wyoming,1784.6228502941929
2004,168,LMU,1665.431521738543,15,14,Saint Mary's,1837.5777632389945
2004,169,Butler,1664.9500722674072,16,14,Milwaukee,1967.2063195749881
2004,170,Valparaiso,1664.7570125731986,18,13,IUPUI,1858.2746229105837
2004,171,Akron,1664.2042033121272,13,15,Kent State,1946.4193230620301
2004,172,New Mexico St,1661.8470910506517,13,14,New Mexico,1764.4258330051307
2004,173,Oakland,1657.7044509066443,13,17,UIC,1890.877033614633
2004,174,Centenary LA,1656.1781107661134,16,12,IUPUI,1858.2746229105837
2004,175,MTSU,1648.8662341853692,17,12,Austin Peay,1788.8378078744458
2004,176,Chattanooga,1647.7128387932173,19,11,Charleston,1903.1443660124269
2004,177,Drake,1645.8630554852193,12,16,Creighton,2020.0634763218543
2004,178,Cedarville,1642.696630276034,1,0,Wright St,1566.635037627308
2004,179,Weber St,1637.6806365438306,15,14,Portland,1713.3365353759905
2004,180,Duquesne,1629.8902010710094,12,17,Xavier,2003.5057092659688
2004,181,Buffalo,1627.5630843447948,17,12,Kent State,1946.4193230620301
2004,182,Miss Valley St,1621.9476611649793,22,7,Northwestern,1808.5214468049278
2004,183,Chaminade,1617.310362736683,1,2,Villanova,2032.8858044365923
2004,184,UMass,1617.1465668988433,10,19,Rhode Island,1948.879015878176
2004,185,Vermont,1614.757818619039,22,9,Boston Univ,1817.1776568134117
2004,186,St John's,1612.9701207437631,6,21,Georgetown,1887.57511514589
2004,187,Marshall,1611.5285826820648,12,17,UAB,2103.5581569199894
2004,188,Furman,1610.0499489679926,17,12,Charleston,1903.1443660124269
2004,189,High Point,1609.9420807525828,19,11,Birm-Southern,1688.034447032799
2004,190,Montana St,1602.6424837939323,14,13,Colorado St,1776.6419787382495
2004,191,Cal Poly,1600.8122717376834,11,16,California,1856.5790199353778
2004,192,Tennessee Tech,1596.261581717397,13,15,MTSU,1648.8662341853692
2004,193,BYU Hawaii,1595.2777439600147,3,1,Baylor,1501.8736938681996
2004,194,E Washington,1592.1946916600039,17,13,Santa Clara,1800.7995845657
2004,195,Alaska,1591.0730714969122,1,2,UTSA,1494.288748952197
2004,196,Northeastern,1589.2584107132043,19,11,West Virginia,1932.6476694675102
2004,197,Rider,1587.6088309623804,17,14,Manhattan,2039.3022474578993
2004,198,Morehead St,1585.3399012339316,16,13,Tennessee Tech,1596.261581717397
2004,199,Winthrop,1584.2779804686004,16,12,Georgia,1981.164151034376
2004,200,St Ambro,1583.9582255946011,1,0,W Illinois,1220.5447339074613
2004,201,Delta State,1582.962886842569,1,1,Miss Valley St,1621.9476611649793
2004,202,Virginia Union,1577.9187846630593,1,0,Norfolk St,1124.7573854673665
2004,203,Idaho,1574.8041685385135,14,16,UCSB,1783.2126033139966
2004,204,W Carolina,1572.7170208753123,13,15,Arkansas,1931.3904240774443
2004,205,Texas A&M-CC,1572.1969010081866,14,11,Murray St,2025.9540313638875
2004,206,Tuskegee,1570.173648145465,1,0,Alabama A&M,1214.3712820050027
2004,207,Wright St,1566.635037627308,14,14,Detroit Mercy,1915.786176949269
2004,208,Little Rock,1564.6379948629092,17,12,Arkansas St,1756.9216283928345
2004,209,Siena,1563.6476808755533,14,16,Fairfield,1805.2712492324702
2004,210,La Salle,1554.4262069533956,10,20,Richmond,2015.5999048939975
2004,211,Fair Dickinson,1553.868894775563,17,12,Monmouth,1668.145416224962
2004,212,Kansas City,1553.5210611419475,15,14,Kansas St,1919.0854754565744
2004,213,Mercer,1553.333995411625,12,18,Belmont,1980.0066568199252
2004,214,Liberty,1553.1132020767716,18,15,Birm-Southern,1688.034447032799
2004,215,South Alabama,1551.408069304504,12,16,Louisiana,1897.1682178375304
2004,216,Maine,1550.5196581176915,20,10,Vermont,1614.757818619039
2004,217,UC Irvine,1550.3399912449163,11,17,Princeton,1787.367528415673
2004,218,American,1548.0189265548586,18,13,ETSU,1973.923577636536
2004,219,Loyola Chicago,1547.9308175470367,9,20,Detroit Mercy,1915.786176949269
2004,220,Indiana St,1547.8064595715039,9,19,Wichita St,2003.1867595250267
2004,221,N Arizona,1545.2032782656347,15,14,UNLV,1937.3584519241163
2004,222,CSU Northridge,1542.5536164323569,14,16,Utah State,2088.1441973165197
2004,223,Appalachian St,1541.0650431345402,9,21,G Washington,1983.6954722826608
2004,224,E Kentucky,1539.4849420617002,14,15,Tennessee Tech,1596.261581717397
