season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2019,1,Virginia,2686.230373250605,35,3,North Carolina,2500.8049802448613
2019,2,Duke,2666.7969380787417,32,6,Virginia,2686.230373250605
2019,3,Kentucky,2579.1014675642587,30,7,Tennessee,2563.369447990309
2019,4,Michigan,2575.301061542986,30,7,North Carolina,2500.8049802448613
2019,5,Tennessee,2563.369447990309,31,6,Kentucky,2579.1014675642587
2019,6,Michigan St,2553.5645796143385,32,7,Duke,2666.7969380787417
2019,7,Kansas,2536.73414381433,26,10,Tennessee,2563.369447990309
2019,8,Houston,2526.1375725998078,33,4,LSU,2383.739533045573
2019,9,Gonzaga,2504.0391635012743,33,4,Duke,2666.7969380787417
2019,10,North Carolina,2500.8049802448613,29,7,Duke,2666.7969380787417
2019,11,Texas Tech,2489.1730249323077,31,7,Michigan,2575.301061542986
2019,12,Virginia Tech,2406.593467449727,26,9,Duke,2666.7969380787417
2019,13,Florida St,2392.8947309725763,29,8,Virginia,2686.230373250605
2019,14,LSU,2383.739533045573,28,7,Kentucky,2579.1014675642587
2019,15,Wisconsin,2369.128769909139,23,11,Michigan,2575.301061542986
2019,16,Auburn,2368.916837726225,30,10,Kentucky,2579.1014675642587
2019,17,Mississippi St,2368.783508585033,23,11,Auburn,2368.916837726225
2019,18,Purdue,2358.6606221101865,26,10,Tennessee,2563.369447990309
2019,19,Iowa State,2335.9138539553487,23,12,Kansas,2536.73414381433
2019,20,Buffalo,2335.549209054202,32,4,Arizona St,2151.7714733091316
2019,21,Cincinnati,2329.871651872914,28,7,Houston,2526.1375725998078
2019,22,Louisville,2329.193802715741,20,14,Michigan St,2553.5645796143385
2019,23,Kansas St,2328.871058531733,25,9,Kansas,2536.73414381433
2019,24,Maryland,2326.721394355258,23,11,Wisconsin,2369.128769909139
2019,25,Iowa,2325.341499573853,23,12,Michigan,2575.301061542986
2019,26,Oklahoma,2314.980557856966,20,14,Kansas,2536.73414381433
2019,27,Villanova,2272.584201111721,26,10,Florida St,2392.8947309725763
2019,28,Texas,2270.9702425622913,21,16,Kansas,2536.73414381433
2019,29,Nevada,2270.41335017083,29,5,Arizona St,2151.7714733091316
2019,30,Marquette,2267.295492256679,24,10,Wisconsin,2369.128769909139
2019,31,Wofford,2257.8522306035666,30,5,UNC Greensboro,2131.6350548366877
2019,32,Ohio State,2257.4034711753707,20,15,Iowa State,2335.9138539553487
2019,33,TCU,2249.796528752819,23,14,Iowa State,2335.9138539553487
2019,34,Washington,2238.854744198985,27,9,Utah State,2148.720768191648
2019,35,UCF,2226.5566600384786,24,9,Houston,2526.1375725998078
2019,36,Nebraska,2211.775897533033,19,17,Maryland,2326.721394355258
2019,37,NC State,2206.960617871173,24,12,Auburn,2368.916837726225
2019,38,Ole Miss,2204.0122650786434,20,13,Auburn,2368.916837726225
2019,39,Baylor,2203.9551945446624,20,14,Texas Tech,2489.1730249323077
